Dataset,Epsilon,Approach,MIAMethod,MIAResult,Group
hair,2,ldp,xgboost,0.08333333333333333,7.0
hair,2,ldp,xgboost,0.08333333333333333,3.0
hair,3,ldp,xgboost,0.0,6.0
hair,3,ldp,xgboost,0.08333333333333333,0.0
hair,3,ldp,xgboost,0.0,3.0
hair,3,ldp,xgboost,0.16666666666666666,4.0
hair,3,ldp,xgboost,0.0,1.0
hair,3,ldp,xgboost,0.0,8.0
hair,3,ldp,xgboost,0.0,5.0
hair,3,ldp,xgboost,0.0,7.0
hair,3,ldp,xgboost,0.08333333333333333,9.0
hair,3,ldp,xgboost,0.08333333333333333,2.0
hair,4,ldp,xgboost,0.0,1.0
hair,4,ldp,xgboost,0.08333333333333333,6.0
hair,4,ldp,xgboost,0.08333333333333333,3.0
hair,4,ldp,xgboost,0.0,5.0
hair,4,ldp,xgboost,0.0,4.0
hair,4,ldp,xgboost,0.0,2.0
hair,4,ldp,xgboost,0.0,0.0
hair,4,ldp,xgboost,0.0,7.0
hair,4,ldp,xgboost,0.0,9.0
hair,4,ldp,xgboost,0.0,8.0
hair,5,ldp,xgboost,0.0,1.0
hair,5,ldp,xgboost,0.0,5.0
hair,5,ldp,xgboost,0.16666666666666666,9.0
hair,5,ldp,xgboost,0.0,0.0
hair,5,ldp,xgboost,0.08333333333333333,3.0
hair,5,ldp,xgboost,0.08333333333333333,2.0
hair,5,ldp,xgboost,0.08333333333333333,6.0
hair,5,ldp,xgboost,0.08333333333333333,7.0
hair,5,ldp,xgboost,0.0,8.0
hair,5,ldp,xgboost,0.0,4.0
hair,1,proposed,xgboost,0.4166666666666667,5.0
hair,1,proposed,xgboost,0.5,1.0
hair,1,proposed,xgboost,0.3333333333333333,6.0
hair,1,proposed,xgboost,0.5,4.0
hair,1,proposed,xgboost,0.5833333333333334,3.0
hair,1,proposed,xgboost,0.5,0.0
hair,1,proposed,xgboost,0.5833333333333334,8.0
hair,1,proposed,xgboost,0.6666666666666666,2.0
hair,1,proposed,xgboost,0.5,7.0
hair,1,proposed,xgboost,0.4166666666666667,9.0
hair,2,proposed,xgboost,0.4166666666666667,2.0
hair,2,proposed,xgboost,0.5833333333333334,3.0
hair,2,proposed,xgboost,0.5,0.0
hair,2,proposed,xgboost,0.4166666666666667,7.0
hair,2,proposed,xgboost,0.5,9.0
hair,2,proposed,xgboost,0.6666666666666666,4.0
hair,2,proposed,xgboost,0.4166666666666667,5.0
hair,2,proposed,xgboost,0.5833333333333334,8.0
hair,2,proposed,xgboost,0.3333333333333333,6.0
hair,2,proposed,xgboost,0.5,1.0
hair,3,proposed,xgboost,0.6666666666666666,3.0
hair,3,proposed,xgboost,0.6666666666666666,4.0
hair,3,proposed,xgboost,0.6666666666666666,0.0
hair,3,proposed,xgboost,0.75,6.0
hair,3,proposed,xgboost,0.5,1.0
hair,3,proposed,xgboost,0.5833333333333334,5.0
hair,3,proposed,xgboost,0.5833333333333334,8.0
hair,3,proposed,xgboost,0.75,9.0
hair,3,proposed,xgboost,0.5833333333333334,7.0
hair,3,proposed,xgboost,0.6666666666666666,2.0
hair,4,proposed,xgboost,0.4166666666666667,1.0
hair,4,proposed,xgboost,0.5,0.0
hair,4,proposed,xgboost,0.3333333333333333,5.0
hair,4,proposed,xgboost,0.5,8.0
hair,4,proposed,xgboost,0.5833333333333334,3.0
hair,4,proposed,xgboost,0.6666666666666666,4.0
hair,4,proposed,xgboost,0.5,7.0
hair,4,proposed,xgboost,0.6666666666666666,6.0
hair,4,proposed,xgboost,0.6666666666666666,2.0
hair,4,proposed,xgboost,0.5833333333333334,9.0
hair,5,proposed,xgboost,0.5833333333333334,0.0
hair,5,proposed,xgboost,0.6666666666666666,4.0
hair,5,proposed,xgboost,0.6666666666666666,1.0
hair,5,proposed,xgboost,0.5833333333333334,3.0
hair,5,proposed,xgboost,0.5833333333333334,7.0
hair,5,proposed,xgboost,0.6666666666666666,2.0
hair,5,proposed,xgboost,0.5833333333333334,6.0
hair,5,proposed,xgboost,0.75,8.0
hair,5,proposed,xgboost,0.6666666666666666,5.0
hair,1,ldp,decision_tree,0.08333333333333333,3.0
hair,1,ldp,decision_tree,0.25,2.0
hair,1,ldp,decision_tree,0.08333333333333333,0.0
hair,1,ldp,decision_tree,0.16666666666666666,1.0
hair,5,proposed,xgboost,0.6666666666666666,9.0
hair,1,ldp,decision_tree,0.08333333333333333,4.0
hair,1,ldp,decision_tree,0.08333333333333333,6.0
hair,1,ldp,decision_tree,0.25,5.0
hair,1,ldp,decision_tree,0.0,7.0
hair,1,ldp,decision_tree,0.08333333333333333,8.0
hair,2,ldp,decision_tree,0.08333333333333333,0.0
hair,1,ldp,decision_tree,0.08333333333333333,9.0
hair,2,ldp,decision_tree,0.0,2.0
hair,2,ldp,decision_tree,0.16666666666666666,1.0
hair,2,ldp,decision_tree,0.25,4.0
hair,2,ldp,decision_tree,0.0,5.0
hair,2,ldp,decision_tree,0.0,7.0
hair,2,ldp,decision_tree,0.0,8.0
hair,2,ldp,decision_tree,0.08333333333333333,3.0
hair,2,ldp,decision_tree,0.08333333333333333,6.0
hair,2,ldp,decision_tree,0.0,9.0
hair,3,ldp,decision_tree,0.08333333333333333,2.0
hair,3,ldp,decision_tree,0.16666666666666666,1.0
hair,3,ldp,decision_tree,0.0,0.0
hair,3,ldp,decision_tree,0.16666666666666666,3.0
hair,3,ldp,decision_tree,0.08333333333333333,4.0
hair,3,ldp,decision_tree,0.08333333333333333,8.0
hair,3,ldp,decision_tree,0.0,6.0
hair,3,ldp,decision_tree,0.16666666666666666,7.0
hair,3,ldp,decision_tree,0.08333333333333333,5.0
hair,4,ldp,decision_tree,0.16666666666666666,0.0
hair,3,ldp,decision_tree,0.0,9.0
hair,4,ldp,decision_tree,0.08333333333333333,2.0
hair,4,ldp,decision_tree,0.0,1.0
hair,4,ldp,decision_tree,0.08333333333333333,4.0
hair,4,ldp,decision_tree,0.0,5.0
hair,4,ldp,decision_tree,0.08333333333333333,8.0
hair,4,ldp,decision_tree,0.25,7.0
hair,4,ldp,decision_tree,0.16666666666666666,6.0
hair,4,ldp,decision_tree,0.16666666666666666,3.0
hair,4,ldp,decision_tree,0.08333333333333333,9.0
hair,5,ldp,decision_tree,0.08333333333333333,1.0
hair,5,ldp,decision_tree,0.0,0.0
hair,5,ldp,decision_tree,0.08333333333333333,2.0
hair,5,ldp,decision_tree,0.08333333333333333,4.0
hair,5,ldp,decision_tree,0.08333333333333333,5.0
hair,5,ldp,decision_tree,0.25,7.0
hair,5,ldp,decision_tree,0.16666666666666666,3.0
hair,5,ldp,decision_tree,0.16666666666666666,6.0
hair,5,ldp,decision_tree,0.08333333333333333,8.0
hair,5,ldp,decision_tree,0.08333333333333333,9.0
hair,1,proposed,decision_tree,0.4166666666666667,0.0
hair,1,proposed,decision_tree,0.3333333333333333,1.0
hair,1,proposed,decision_tree,0.6666666666666666,2.0
hair,1,proposed,decision_tree,0.5833333333333334,3.0
hair,1,proposed,decision_tree,0.3333333333333333,5.0
hair,1,proposed,decision_tree,0.5833333333333334,6.0
hair,1,proposed,decision_tree,0.5,8.0
hair,1,proposed,decision_tree,0.4166666666666667,4.0
hair,1,proposed,decision_tree,0.25,7.0
hair,1,proposed,decision_tree,0.5,9.0
hair,2,proposed,decision_tree,0.4166666666666667,1.0
hair,2,proposed,decision_tree,0.5833333333333334,0.0
hair,2,proposed,decision_tree,0.4166666666666667,2.0
hair,2,proposed,decision_tree,0.4166666666666667,6.0
hair,2,proposed,decision_tree,0.16666666666666666,7.0
hair,2,proposed,decision_tree,0.6666666666666666,3.0
hair,2,proposed,decision_tree,0.5833333333333334,4.0
hair,2,proposed,decision_tree,0.5,5.0
hair,2,proposed,decision_tree,0.4166666666666667,8.0
hair,3,proposed,decision_tree,0.3333333333333333,0.0
hair,3,proposed,decision_tree,0.5833333333333334,1.0
hair,2,proposed,decision_tree,0.4166666666666667,9.0
hair,3,proposed,decision_tree,0.8333333333333334,2.0
hair,3,proposed,decision_tree,0.6666666666666666,7.0
hair,3,proposed,decision_tree,0.4166666666666667,3.0
hair,3,proposed,decision_tree,0.5833333333333334,6.0
hair,3,proposed,decision_tree,0.4166666666666667,4.0
hair,3,proposed,decision_tree,0.5,5.0
hair,3,proposed,decision_tree,0.5,8.0
hair,4,proposed,decision_tree,0.5,0.0
hair,4,proposed,decision_tree,0.4166666666666667,1.0
hair,3,proposed,decision_tree,0.5833333333333334,9.0
hair,4,proposed,decision_tree,0.4166666666666667,2.0
hair,4,proposed,decision_tree,0.8333333333333334,8.0
hair,4,proposed,decision_tree,0.3333333333333333,5.0
hair,4,proposed,decision_tree,0.4166666666666667,7.0
hair,4,proposed,decision_tree,0.4166666666666667,3.0
hair,4,proposed,decision_tree,0.4166666666666667,6.0
hair,4,proposed,decision_tree,0.25,4.0
hair,4,proposed,decision_tree,0.5,9.0
hair,5,proposed,decision_tree,0.5833333333333334,0.0
hair,5,proposed,decision_tree,0.25,1.0
hair,5,proposed,decision_tree,0.25,3.0
hair,5,proposed,decision_tree,0.75,2.0
hair,5,proposed,decision_tree,0.5833333333333334,4.0
hair,5,proposed,decision_tree,0.16666666666666666,6.0
hair,5,proposed,decision_tree,0.4166666666666667,5.0
hair,5,proposed,decision_tree,0.5833333333333334,8.0
hair,5,proposed,decision_tree,0.5833333333333334,7.0
hair,5,proposed,decision_tree,0.3333333333333333,9.0
hair,1,ldp,random_forest,0.0,0.0
hair,1,ldp,random_forest,0.0,1.0
hair,1,ldp,random_forest,0.0,3.0
hair,1,ldp,random_forest,0.0,2.0
hair,1,ldp,random_forest,0.0,5.0
hair,1,ldp,random_forest,0.0,4.0
hair,1,ldp,random_forest,0.0,8.0
hair,1,ldp,random_forest,0.0,6.0
hair,1,ldp,random_forest,0.0,7.0
hair,2,ldp,random_forest,0.0,0.0
hair,1,ldp,random_forest,0.0,9.0
hair,2,ldp,random_forest,0.0,1.0
hair,2,ldp,random_forest,0.0,2.0
hair,2,ldp,random_forest,0.0,4.0
hair,2,ldp,random_forest,0.0,3.0
hair,2,ldp,random_forest,0.0,5.0
hair,2,ldp,random_forest,0.0,7.0
hair,2,ldp,random_forest,0.0,6.0
hair,2,ldp,random_forest,0.0,8.0
hair,2,ldp,random_forest,0.0,9.0
hair,3,ldp,random_forest,0.0,0.0
hair,3,ldp,random_forest,0.0,1.0
hair,3,ldp,random_forest,0.0,3.0
hair,3,ldp,random_forest,0.0,2.0
hair,3,ldp,random_forest,0.0,5.0
hair,3,ldp,random_forest,0.0,7.0
hair,3,ldp,random_forest,0.0,8.0
hair,3,ldp,random_forest,0.0,4.0
hair,3,ldp,random_forest,0.0,6.0
hair,4,ldp,random_forest,0.0,0.0
hair,4,ldp,random_forest,0.0,1.0
hair,4,ldp,random_forest,0.0,2.0
hair,3,ldp,random_forest,0.0,9.0
hair,4,ldp,random_forest,0.0,3.0
hair,4,ldp,random_forest,0.0,6.0
hair,4,ldp,random_forest,0.0,4.0
hair,4,ldp,random_forest,0.0,7.0
hair,4,ldp,random_forest,0.0,8.0
hair,4,ldp,random_forest,0.0,5.0
hair,5,ldp,random_forest,0.0,2.0
hair,5,ldp,random_forest,0.0,0.0
hair,4,ldp,random_forest,0.0,9.0
hair,5,ldp,random_forest,0.0,5.0
hair,5,ldp,random_forest,0.0,3.0
hair,5,ldp,random_forest,0.0,1.0
hair,5,ldp,random_forest,0.0,7.0
hair,5,ldp,random_forest,0.0,4.0
hair,5,ldp,random_forest,0.0,6.0
hair,5,ldp,random_forest,0.0,8.0
hair,5,ldp,random_forest,0.0,9.0
hair,1,proposed,random_forest,0.6666666666666666,0.0
hair,1,proposed,random_forest,0.5833333333333334,2.0
hair,1,proposed,random_forest,0.6666666666666666,3.0
hair,1,proposed,random_forest,0.6666666666666666,1.0
hair,1,proposed,random_forest,0.5,4.0
hair,1,proposed,random_forest,0.5833333333333334,6.0
hair,1,proposed,random_forest,0.5,5.0
hair,1,proposed,random_forest,0.5833333333333334,7.0
hair,1,proposed,random_forest,0.5833333333333334,8.0
hair,1,proposed,random_forest,0.6666666666666666,9.0
hair,2,proposed,random_forest,0.5,0.0
hair,2,proposed,random_forest,0.6666666666666666,3.0
hair,2,proposed,random_forest,0.5833333333333334,4.0
hair,2,proposed,random_forest,0.6666666666666666,1.0
hair,2,proposed,random_forest,0.5,2.0
hair,2,proposed,random_forest,0.5833333333333334,5.0
hair,2,proposed,random_forest,0.5,8.0
hair,2,proposed,random_forest,0.5833333333333334,6.0
hair,2,proposed,random_forest,0.6666666666666666,7.0
hair,2,proposed,random_forest,0.5,9.0
hair,3,proposed,random_forest,0.5833333333333334,0.0
hair,3,proposed,random_forest,0.5,3.0
hair,3,proposed,random_forest,0.5,1.0
hair,3,proposed,random_forest,0.5,2.0
hair,3,proposed,random_forest,0.5833333333333334,5.0
hair,3,proposed,random_forest,0.5833333333333334,4.0
hair,3,proposed,random_forest,0.4166666666666667,6.0
hair,3,proposed,random_forest,0.5833333333333334,8.0
hair,3,proposed,random_forest,0.5833333333333334,9.0
hair,3,proposed,random_forest,0.5833333333333334,7.0
hair,4,proposed,random_forest,0.5,3.0
hair,4,proposed,random_forest,0.5833333333333334,1.0
hair,4,proposed,random_forest,0.5833333333333334,2.0
hair,4,proposed,random_forest,0.5833333333333334,0.0
hair,4,proposed,random_forest,0.6666666666666666,4.0
hair,4,proposed,random_forest,0.5,5.0
hair,4,proposed,random_forest,0.5,6.0
hair,4,proposed,random_forest,0.5,7.0
hair,4,proposed,random_forest,0.4166666666666667,8.0
hair,5,proposed,random_forest,0.5833333333333334,1.0
hair,4,proposed,random_forest,0.5833333333333334,9.0
hair,5,proposed,random_forest,0.5,0.0
hair,5,proposed,random_forest,0.4166666666666667,2.0
hair,5,proposed,random_forest,0.5,3.0
hair,5,proposed,random_forest,0.4166666666666667,4.0
hair,5,proposed,random_forest,0.5,6.0
hair,5,proposed,random_forest,0.5833333333333334,5.0
hair,5,proposed,random_forest,0.5,7.0
hair,5,proposed,random_forest,0.5,8.0
hair,5,proposed,random_forest,0.5833333333333334,9.0
hair,1,ldp,svm,0.0,1.0
hair,1,ldp,svm,0.0,0.0
hair,1,ldp,svm,0.0,2.0
hair,1,ldp,svm,0.0,4.0
hair,1,ldp,svm,0.0,3.0
hair,1,ldp,svm,0.0,7.0
hair,1,ldp,svm,0.0,5.0
hair,1,ldp,svm,0.0,6.0
hair,1,ldp,svm,0.0,8.0
hair,2,ldp,svm,0.0,0.0
hair,2,ldp,svm,0.0,2.0
hair,1,ldp,svm,0.0,9.0
hair,2,ldp,svm,0.0,3.0
hair,2,ldp,svm,0.0,1.0
hair,2,ldp,svm,0.0,4.0
hair,2,ldp,svm,0.0,6.0
hair,2,ldp,svm,0.0,8.0
hair,2,ldp,svm,0.0,7.0
hair,2,ldp,svm,0.0,5.0
hair,3,ldp,svm,0.0,1.0
hair,3,ldp,svm,0.0,0.0
hair,2,ldp,svm,0.0,9.0
hair,3,ldp,svm,0.0,2.0
hair,3,ldp,svm,0.0,3.0
hair,3,ldp,svm,0.0,6.0
hair,3,ldp,svm,0.0,5.0
hair,3,ldp,svm,0.0,4.0
hair,3,ldp,svm,0.0,7.0
hair,3,ldp,svm,0.0,8.0
hair,3,ldp,svm,0.0,9.0
hair,4,ldp,svm,0.0,3.0
hair,4,ldp,svm,0.0,0.0
hair,4,ldp,svm,0.0,1.0
hair,4,ldp,svm,0.0,2.0
hair,4,ldp,svm,0.0,4.0
hair,4,ldp,svm,0.0,5.0
hair,4,ldp,svm,0.0,6.0
hair,4,ldp,svm,0.0,7.0
hair,5,ldp,svm,0.0,2.0
hair,5,ldp,svm,0.0,0.0
hair,4,ldp,svm,0.0,9.0
hair,4,ldp,svm,0.0,8.0
hair,5,ldp,svm,0.0,1.0
hair,5,ldp,svm,0.0,3.0
hair,5,ldp,svm,0.0,4.0
hair,5,ldp,svm,0.0,5.0
hair,5,ldp,svm,0.0,7.0
hair,5,ldp,svm,0.0,6.0
hair,1,proposed,svm,0.75,0.0
hair,1,proposed,svm,0.75,3.0
hair,1,proposed,svm,0.75,2.0
hair,1,proposed,svm,0.75,1.0
hair,1,proposed,svm,0.75,4.0
hair,5,ldp,svm,0.0,9.0
hair,5,ldp,svm,0.0,8.0
hair,1,proposed,svm,0.75,7.0
hair,1,proposed,svm,0.75,6.0
hair,1,proposed,svm,0.75,8.0
hair,1,proposed,svm,0.75,5.0
hair,2,proposed,svm,0.75,0.0
hair,1,proposed,svm,0.75,9.0
hair,2,proposed,svm,0.75,4.0
hair,2,proposed,svm,0.75,3.0
hair,2,proposed,svm,0.75,1.0
hair,2,proposed,svm,0.75,2.0
hair,2,proposed,svm,0.75,7.0
hair,2,proposed,svm,0.75,6.0
hair,2,proposed,svm,0.75,5.0
hair,2,proposed,svm,0.75,8.0
hair,2,proposed,svm,0.75,9.0
hair,3,proposed,svm,0.75,0.0
hair,3,proposed,svm,0.75,3.0
hair,3,proposed,svm,0.75,1.0
hair,3,proposed,svm,0.75,2.0
hair,3,proposed,svm,0.75,4.0
hair,3,proposed,svm,0.75,5.0
hair,3,proposed,svm,0.75,8.0
hair,3,proposed,svm,0.75,7.0
hair,3,proposed,svm,0.75,6.0
hair,4,proposed,svm,0.75,0.0
hair,3,proposed,svm,0.75,9.0
hair,4,proposed,svm,0.75,4.0
hair,4,proposed,svm,0.75,3.0
hair,4,proposed,svm,0.75,1.0
hair,4,proposed,svm,0.75,2.0
hair,4,proposed,svm,0.75,6.0
hair,4,proposed,svm,0.75,9.0
hair,4,proposed,svm,0.75,7.0
hair,4,proposed,svm,0.75,8.0
hair,4,proposed,svm,0.75,5.0
hair,5,proposed,svm,0.75,0.0
hair,5,proposed,svm,0.75,1.0
hair,5,proposed,svm,0.75,2.0
hair,5,proposed,svm,0.75,4.0
hair,5,proposed,svm,0.75,3.0
hair,5,proposed,svm,0.75,5.0
hair,5,proposed,svm,0.75,6.0
hair,5,proposed,svm,0.75,8.0
hair,5,proposed,svm,0.75,7.0
hair,5,proposed,svm,0.75,9.0
lactose,1,ldp,hamming_distance,0.9166666666666666,0.0
lactose,1,ldp,hamming_distance,0.8333333333333334,2.0
lactose,1,ldp,hamming_distance,0.8333333333333334,4.0
lactose,1,ldp,hamming_distance,0.8333333333333334,1.0
lactose,1,ldp,hamming_distance,0.9166666666666666,3.0
lactose,1,ldp,hamming_distance,0.8333333333333334,5.0
lactose,1,ldp,hamming_distance,0.8333333333333334,7.0
lactose,1,ldp,hamming_distance,0.8333333333333334,6.0
lactose,1,ldp,hamming_distance,0.8333333333333334,9.0
lactose,2,ldp,hamming_distance,0.8333333333333334,0.0
lactose,1,ldp,hamming_distance,0.8333333333333334,8.0
lactose,2,ldp,hamming_distance,0.9166666666666666,1.0
lactose,2,ldp,hamming_distance,0.8333333333333334,3.0
lactose,2,ldp,hamming_distance,0.9166666666666666,2.0
lactose,2,ldp,hamming_distance,0.9166666666666666,4.0
lactose,2,ldp,hamming_distance,0.9166666666666666,8.0
lactose,2,ldp,hamming_distance,0.8333333333333334,5.0
lactose,2,ldp,hamming_distance,0.8333333333333334,9.0
lactose,2,ldp,hamming_distance,0.8333333333333334,7.0
lactose,2,ldp,hamming_distance,0.8333333333333334,6.0
lactose,3,ldp,hamming_distance,0.8333333333333334,0.0
lactose,3,ldp,hamming_distance,0.8333333333333334,2.0
lactose,3,ldp,hamming_distance,0.9166666666666666,1.0
lactose,3,ldp,hamming_distance,0.9166666666666666,4.0
lactose,3,ldp,hamming_distance,0.9166666666666666,3.0
lactose,3,ldp,hamming_distance,0.8333333333333334,5.0
lactose,3,ldp,hamming_distance,0.8333333333333334,7.0
lactose,3,ldp,hamming_distance,0.8333333333333334,6.0
lactose,3,ldp,hamming_distance,0.8333333333333334,8.0
lactose,3,ldp,hamming_distance,0.9166666666666666,9.0
lactose,4,ldp,hamming_distance,0.9166666666666666,0.0
lactose,4,ldp,hamming_distance,0.8333333333333334,1.0
lactose,4,ldp,hamming_distance,0.9166666666666666,2.0
lactose,4,ldp,hamming_distance,0.8333333333333334,3.0
lactose,4,ldp,hamming_distance,0.9166666666666666,4.0
lactose,4,ldp,hamming_distance,0.8333333333333334,6.0
lactose,4,ldp,hamming_distance,0.9166666666666666,5.0
lactose,4,ldp,hamming_distance,0.9166666666666666,7.0
lactose,4,ldp,hamming_distance,0.9166666666666666,8.0
lactose,4,ldp,hamming_distance,0.8333333333333334,9.0
lactose,5,ldp,hamming_distance,0.8333333333333334,0.0
lactose,5,ldp,hamming_distance,0.8333333333333334,1.0
lactose,5,ldp,hamming_distance,0.8333333333333334,2.0
lactose,5,ldp,hamming_distance,0.8333333333333334,3.0
lactose,5,ldp,hamming_distance,0.9166666666666666,5.0
lactose,5,ldp,hamming_distance,0.8333333333333334,4.0
lactose,5,ldp,hamming_distance,0.9166666666666666,6.0
lactose,5,ldp,hamming_distance,0.8333333333333334,7.0
lactose,5,ldp,hamming_distance,0.9166666666666666,8.0
lactose,5,ldp,hamming_distance,0.9166666666666666,9.0
lactose,1,proposed,hamming_distance,0.25,0.0
lactose,1,proposed,hamming_distance,0.16666666666666666,1.0
